"SP","35","05708","Barueri","342.613"
"SP","35","05807","Bastos","21.516"
"SP","35","05906","Batatais","59.342"
"SP","35","06003","Bauru","388.686"
"SP","35","06102","Bebedouro","75.709"
"SP","35","06201","Bento de Abreu","2.606"
"SP","35","06300","Bernardino de Campos","11.623"
"SP","35","06359","Bertioga","64.018"
"SP","35","06409","Bilac","7.310"
"SP","35","06508","Birigui","118.365"
"SP","35","06607","Biritiba Mirim","30.195"
"SP","35","06706","Boa Esperança do Sul","12.722"
"SP","35","06805","Bocaina","11.265"
"SP","35","06904","Bofete","9.943"
"SP","35","07001","Boituva","64.799"
"SP","35","07100","Bom Jesus dos Perdões","24.365"
"SP","35","07159","Bom Sucesso de Itararé","3.585"
"SP","35","07209","Borá","877"
"SP","35","07308","Boracéia","4.720"
"SP","35","07407","Borborema","13.366"
"SP","35","07456","Borebi","2.722"
"SP","35","07506","Botucatu","145.272"
"SP","35","07605","Bragança Paulista","181.556"
"SP","35","07704","Braúna","5.358"
"SP","35","07753","Brejo Alegre","2.561"
"SP","35","07803","Brodowski","25.334"
"SP","35","07902","Brotas","23.751"
"SP","35","08009","Buri","20.038"
"SP","35","08108","Buritama","17.203"
"SP","35","08207","Buritizal","4.253"
"SP","35","08306","Cabrália Paulista","4.299"
"SP","35","08405","Cabreúva","45.941"
"SP","35","08504","Caçapava","96.530"
"SP","35","08603","Cachoeira Paulista","32.390"
"SP","35","08702","Caconde","16.947"
"SP","35","08801","Cafelândia","16.478"
"SP","35","08900","Caiabu","3.712"
"SP","35","09007","Caieiras","98.600"
"SP","35","09106","Caiuá","5.437"
"SP","35","09205","Cajamar","101.500"
"SP","35","09254","Cajati","28.834"
"SP","35","09304","Cajobi","9.129"
"SP","35","09403","Cajuru","23.845"
"SP","35","09452","Campina do Monte Alegre","5.992"
"SP","35","09502","Campinas","1.170.247"
"SP","35","09601","Campo Limpo Paulista","81.355"
"SP","35","09700","Campos do Jordão","45.177"
"SP","35","09809","Campos Novos Paulista","4.837"
"SP","35","09908","Cananéia","13.615"
"SP","35","09957","Canas","4.954"
"SP","35","10005","Cândido Mota","29.530"
"SP","35","10104","Cândido Rodrigues","2.907"
"SP","35","10153","Canitar","6.369"
"SP","35","10203","Capão Bonito","46.215"
"SP","35","10302","Capela do Alto","22.679"
"SP","35","10401","Capivari","50.954"
"SP","35","10500","Caraguatatuba","132.558"
"SP","35","10609","Carapicuíba","406.221"
"SP","35","10708","Cardoso","11.288"
"SP","35","10807","Casa Branca","28.107"
"SP","35","10906","Cássia dos Coqueiros","2.777"
"SP","35","11003","Castilho","19.902"
"SP","35","11102","Catanduva","114.953"
"SP","35","11201","Catiguá","7.004"
"SP","35","11300","Cedral","11.922"
"SP","35","11409","Cerqueira César","21.440"
"SP","35","11508","Cerquilho","44.024"
"SP","35","11607","Cesário Lange","18.811"
"SP","35","11706","Charqueada","15.739"
"SP","35","11904","Clementina","7.005"
"SP","35","12001","Colina","18.411"
"SP","35","12100","Colômbia","6.642"
"SP","35","12209","Conchal","28.184"
"SP","35","12308","Conchas","17.184"
"SP","35","12407","Cordeirópolis","26.585"
"SP","35","12506","Coroados","5.395"
"SP","35","12605","Coronel Macedo","4.226"
"SP","35","12704","Corumbataí","4.667"
"SP","35","12803","Cosmópolis","59.715"
"SP","35","12902","Cosmorama","9.315"
"SP","35","13009","Cotia","289.622"
"SP","35","13108","Cravinhos","33.252"
"SP","35","13207","Cristais Paulista","9.375"
"SP","35","13306","Cruzália","2.086"
"SP","35","13405","Cruzeiro","75.592"
"SP","35","13504","Cubatão","128.645"
"SP","35","13603","Cunha","22.125"
"SP","35","13702","Descalvado","31.916"
"SP","35","13801","Diadema","404.738"
"SP","35","13850","Dirce Reis","1.621"
"SP","35","13900","Divinolândia","11.137"
"SP","35","14007","Dobrada","8.765"
"SP","35","14106","Dois Córregos","24.170"
"SP","35","14205","Dolcinópolis","2.511"
"SP","35","14304","Dourado","8.233"
"SP","35","14403","Dracena","45.248"
"SP","35","14502","Duartina","12.329"
"SP","35","14601","Dumont","9.476"
"SP","35","14700","Echaporã","6.157"
"SP","35","14809","Eldorado","13.402"
"SP","35","14908","Elias Fausto","17.832"
"SP","35","14924","Elisiário","3.141"
"SP","35","14957","Embaúba","2.331"
"SP","35","15004","Embu das Artes","277.249"
"SP","35","15103","Embu-Guaçu","63.129"
"SP","35","15129","Emilianópolis","3.002"
"SP","35","15152","Engenheiro Coelho","20.119"
"SP","35","15186","Espírito Santo do Pinhal","39.700"
"SP","35","15194","Espírito Santo do Turvo","4.095"
"SP","35","15202","Estrela d'Oeste","9.405"
"SP","35","15301","Estrela do Norte","2.596"
"SP","35","15350","Euclides da Cunha Paulista","7.831"
"SP","35","15400","Fartura","16.782"
"SP","35","15509","Fernandópolis","71.826"
"SP","35","15608","Fernando Prestes","5.925"
"SP","35","15657","Fernão","1.660"
"SP","35","15707","Ferraz de Vasconcelos","187.253"
"SP","35","15806","Flora Rica","1.487"
"SP","35","15905","Floreal","2.735"
"SP","35","16002","Flórida Paulista","13.009"
"SP","35","16101","Florínea","3.860"
"SP","35","16200","Franca","370.378"
"SP","35","16309","Francisco Morato","182.265"
"SP","35","16408","Franco da Rocha","159.367"
"SP","35","16507","Gabriel Monteiro","2.760"
"SP","35","16606","Gália","6.054"
"SP","35","16705","Garça","41.395"
"SP","35","16804","Gastão Vidigal","3.234"
"SP","35","16853","Gavião Peixoto","4.688"
"SP","35","16903","General Salgado","10.301"
"SP","35","17000","Getulina","10.011"
"SP","35","17109","Glicério","4.132"
"SP","35","17208","Guaiçara","11.214"
"SP","35","17307","Guaimbê","5.439"
"SP","35","17406","Guaíra","39.351"
"SP","35","17505","Guapiaçu","21.664"
"SP","35","17604","Guapiara","16.579"
"SP","35","17703","Guará","18.607"
"SP","35","17802","Guaraçaí","7.344"
"SP","35","17901","Guaraci","10.347"
"SP","35","18008","Guarani d'Oeste","1.948"
"SP","35","18107","Guarantã","6.427"
"SP","35","18206","Guararapes","31.017"
"SP","35","18305","Guararema","32.579"
"SP","35","18404","Guaratinguetá","116.847"
"SP","35","18503","Guareí","15.027"
"SP","35","18602","Guariba","37.022"
"SP","35","18701","Guarujá","311.116"
"SP","35","18800","Guarulhos","1.383.272"
"SP","35","18859","Guatapará","7.435"
"SP","35","18909","Guzolândia","4.238"
"SP","35","19006","Herculândia","9.109"
"SP","35","19055","Holambra","16.194"
"SP","35","19071","Hortolândia","246.449"
"SP","35","19105","Iacanga","10.104"
"SP","35","19204","Iacri","6.144"
"SP","35","19253","Iaras","8.009"
"SP","35","19303","Ibaté","32.068"
"SP","35","19402","Ibirá","11.155"
"SP","35","19501","Ibirarema","6.321"
"SP","35","19600","Ibitinga","59.371"
"SP","35","19709","Ibiúna","84.820"
"SP","35","19808","Icém","7.700"
"SP","35","19907","Iepê","7.596"
"SP","35","20004","Igaraçu do Tietê","22.743"
"SP","35","20103","Igarapava","25.926"
"SP","35","20202","Igaratá","11.703"
"SP","35","20301","Iguape","30.054"
"SP","35","20400","Ilhabela","38.239"
"SP","35","20426","Ilha Comprida","13.447"
"SP","35","20442","Ilha Solteira","25.564"
"SP","35","20509","Indaiatuba","266.593"
"SP","35","20608","Indiana","5.094"
"SP","35","20707","Indiaporã","4.087"
"SP","35","20806","Inúbia Paulista","3.611"
"SP","35","20905","Ipaussu","14.464"
"SP","35","21002","Iperó","40.132"
"SP","35","21101","Ipeúna","7.538"
"SP","35","21150","Ipiguá","6.551"
"SP","35","21200","Iporanga","4.053"
"SP","35","21309","Ipuã","14.463"
"SP","35","21408","Iracemápolis","21.768"
"SP","35","21507","Irapuã","6.927"
"SP","35","21606","Irapuru","7.065"
"SP","35","21705","Itaberá","17.971"
"SP","35","21804","Itaí","24.856"
"SP","35","21903","Itajobi","16.824"
"SP","35","22000","Itaju","3.652"
"SP","35","22109","Itanhaém","107.927"
"SP","35","22158","Itaoca","3.407"
"SP","35","22208","Itapecerica da Serra","172.898"
"SP","35","22307","Itapetininga","166.959"
"SP","35","22406","Itapeva","95.528"
"SP","35","22505","Itapevi","239.084"
"SP","35","22604","Itapira","70.438"
"SP","35","22653","Itapirapuã Paulista","4.339"
"SP","35","22703","Itápolis","39.533"
"SP","35","22802","Itaporanga","14.058"
"SP","35","22901","Itapuí","13.655"
"SP","35","23008","Itapura","3.945"
"SP","35","23107","Itaquaquecetuba","392.218"
"SP","35","23206","Itararé","44.490"
"SP","35","23305","Itariri","15.225"
"SP","35","23404","Itatiba","116.275"
"SP","35","23503","Itatinga","19.219"
"SP","35","23602","Itirapina","16.157"
"SP","35","23701","Itirapuã","5.793"
"SP","35","23800","Itobi","8.044"
"SP","35","23909","Itu","176.548"
"SP","35","24006","Itupeva","72.711"
"SP","35","24105","Ituverava","37.375"
"SP","35","24204","Jaborandi","6.223"
"SP","35","24303","Jaboticabal","72.001"
"SP","35","24402","Jacareí","251.591"
"SP","35","24501","Jaci","7.618"
"SP","35","24600","Jacupiranga","16.850"
"SP","35","24709","Jaguariúna","60.816"
"SP","35","24808","Jales","48.766"
"SP","35","24907","Jambeiro","6.421"
"SP","35","25003","Jandira","127.476"
"SP","35","25102","Jardinópolis","45.328"
"SP","35","25201","Jarinu","40.302"
"SP","35","25300","Jaú","132.351"
"SP","35","25409","Jeriquara","3.785"
"SP","35","25508","Joanópolis","12.820"
"SP","35","25607","João Ramalho","4.381"
"SP","35","25706","José Bonifácio","36.502"
"SP","35","25805","Júlio Mesquita","4.254"
"SP","35","25854","Jumirim","3.052"
"SP","35","25904","Jundiaí","459.789"
"SP","35","26001","Junqueirópolis","20.395"
"SP","35","26100","Juquiá","19.390"
"SP","35","26209","Juquitiba","26.372"
"SP","35","26308","Lagoinha","5.071"
"SP","35","26407","Laranjal Paulista","28.981"
"SP","35","26506","Lavínia","9.596"
"SP","35","26605","Lavrinhas","7.258"
"SP","35","26704","Leme","97.516"
"SP","35","26803","Lençóis Paulista","65.696"
"SP","35","26902","Limeira","305.169"
"SP","35","27009","Lindóia","6.994"
"SP","35","27108","Lins","74.068"
"SP","35","27207","Lorena","84.988"
"SP","35","27256","Lourdes","1.926"
"SP","35","27306","Louveira","53.526"
"SP","35","27405","Lucélia","20.046"
"SP","35","27504","Lucianópolis","2.361"
"SP","35","27603","Luís Antônio","13.680"
"SP","35","27702","Luiziânia","4.711"
"SP","35","27801","Lupércio","3.935"
"SP","35","27900","Lutécia","2.555"
"SP","35","28007","Macatuba","16.489"
"SP","35","28106","Macaubal","7.460"
"SP","35","28205","Macedônia","3.961"
"SP","35","28304","Magda","3.159"
"SP","35","28403","Mairinque","48.097"
"SP","35","28502","Mairiporã","113.573"
"SP","35","28601","Manduri","9.852"
"SP","35","28700","Marabá Paulista","4.531"
"SP","35","28809","Maracaí","12.700"
"SP","35","28858","Marapoama","3.295"
"SP","35","28908","Mariápolis","3.450"
"SP","35","29005","Marília","238.605"
"SP","35","29104","Marinópolis","1.889"
"SP","35","29203","Martinópolis","24.896"
"SP","35","29302","Matão","77.149"
"SP","35","29401","Mauá","383.280"
"SP","35","29500","Mendonça","6.170"
"SP","35","29609","Meridiano","4.545"
"SP","35","29658","Mesópolis","1.930"
"SP","35","29708","Miguelópolis","19.119"
"SP","35","29807","Mineiros do Tietê","11.233"
"SP","35","29906","Miracatu","20.234"
"SP","35","30003","Mira Estrela","3.075"
"SP","35","30102","Mirandópolis","27.936"
"SP","35","30201","Mirante do Paranapanema","15.482"
"SP","35","30300","Mirassol","63.555"
"SP","35","30409","Mirassolândia","4.605"
"SP","35","30508","Mococa","65.469"
"SP","35","30607","Mogi das Cruzes","471.602"
"SP","35","30706","Mogi Guaçu","154.487"
"SP","35","30805","Mogi Mirim","90.997"
"SP","35","30904","Mombuca","3.724"
"SP","35","31001","Monções","1.948"
"SP","35","31100","Mongaguá","61.062"
"SP","35","31209","Monte Alegre do Sul","8.057"
"SP","35","31308","Monte Alto","47.478"
"SP","35","31407","Monte Aprazível","21.470"
"SP","35","31506","Monte Azul Paulista","18.152"
"SP","35","31605","Monte Castelo","4.219"
"SP","35","31704","Monteiro Lobato","4.127"
"SP","35","31803","Monte Mor","68.781"
"SP","35","31902","Morro Agudo","26.806"
"SP","35","32009","Morungaba","14.590"
"SP","35","32058","Motuca","4.034"
"SP","35","32108","Murutinga do Sul","3.675"
"SP","35","32157","Nantes","2.627"
"SP","35","32207","Narandiba","5.703"
"SP","35","32306","Natividade da Serra","6.963"
"SP","35","32405","Nazaré Paulista","21.214"
"SP","35","32504","Neves Paulista","9.719"
"SP","35","32603","Nhandeara","9.670"
"SP","35","32702","Nipoã","4.756"
"SP","35","32801","Nova Aliança","6.712"
"SP","35","32827","Nova Campina","8.445"
"SP","35","32843","Nova Canaã Paulista","2.031"
"SP","35","32868","Nova Castilho","1.059"
"SP","35","32900","Nova Europa","9.638"
"SP","35","33007","Nova Granada","19.358"
"SP","35","33106","Nova Guataporanga","2.151"
"SP","35","33205","Nova Independência","4.619"
"SP","35","33254","Novais","4.410"
"SP","35","33304","Nova Luzitânia","2.837"
"SP","35","33403","Nova Odessa","61.935"
"SP","35","33502","Novo Horizonte","38.539"
"SP","35","33601","Nuporanga","7.370"
"SP","35","33700","Ocauçu","4.329"
"SP","35","33809","Óleo","2.508"
"SP","35","33908","Olímpia","56.037"
"SP","35","34005","Onda Verde","4.770"
"SP","35","34104","Oriente","6.073"
"SP","35","34203","Orindiúva","6.022"
"SP","35","34302","Orlândia","37.916"
"SP","35","34401","Osasco","777.048"
"SP","35","34500","Oscar Bressane","2.475"
"SP","35","34609","Osvaldo Cruz","31.222"
"SP","35","34708","Ourinhos","108.678"
"SP","35","34757","Ouroeste","10.288"
"SP","35","34807","Ouro Verde","7.766"
"SP","35","34906","Pacaembu","12.682"
"SP","35","35002","Palestina","11.259"
"SP","35","35101","Palmares Paulista","9.475"
"SP","35","35200","Palmeira d'Oeste","8.904"
"SP","35","35309","Palmital","19.559"
"SP","35","35408","Panorama","14.942"
"SP","35","35507","Paraguaçu Paulista","41.062"
"SP","35","35606","Paraibuna","18.107"
"SP","35","35705","Paraíso","6.099"
"SP","35","35804","Paranapanema","19.412"
"SP","35","35903","Paranapuã","4.044"
"SP","35","36000","Parapuã","10.577"
"SP","35","36109","Pardinho","7.107"
"SP","35","36208","Pariquera-Açu","19.260"
"SP","35","36257","Parisi","2.895"
"SP","35","36307","Patrocínio Paulista","14.527"
"SP","35","36406","Paulicéia","7.944"
"SP","35","36505","Paulínia","115.870"
"SP","35","36570","Paulistânia","2.098"
"SP","35","36604","Paulo de Faria","7.416"
"SP","35","36703","Pederneiras","43.897"
"SP","35","36802","Pedra Bela","6.558"
"SP","35","36901","Pedranópolis","2.774"
"SP","35","37008","Pedregulho","15.580"
"SP","35","37107","Pedreira","43.084"
"SP","35","37156","Pedrinhas Paulista","2.790"
"SP","35","37206","Pedro de Toledo","11.387"
"SP","35","37305","Penápolis","62.093"
"SP","35","37404","Pereira Barreto","23.871"
"SP","35","37503","Pereiras","9.520"
"SP","35","37602","Peruíbe","69.321"
"SP","35","37701","Piacatu","5.511"
"SP","35","37800","Piedade","51.542"
"SP","35","37909","Pilar do Sul","29.785"
"SP","35","38006","Pindamonhangaba","164.932"
"SP","35","38105","Pindorama","14.590"
"SP","35","38204","Pinhalzinho","14.971"
"SP","35","38303","Piquerobi","3.267"
"SP","35","38501","Piquete","12.597"
"SP","35","38600","Piracaia","29.876"
"SP","35","38709","Piracicaba","434.432"
"SP","35","38808","Piraju","29.027"
"SP","35","38907","Pirajuí","22.451"
"SP","35","39004","Pirangi","10.885"
"SP","35","39103","Pirapora do Bom Jesus","20.578"
"SP","35","39202","Pirapozinho","25.376"
"SP","35","39301","Pirassununga","73.436"
"SP","35","39400","Piratininga","15.120"
"SP","35","39509","Pitangueiras","33.731"
"SP","35","39608","Planalto","4.392"
"SP","35","39707","Platina","2.990"
"SP","35","39806","Poá","109.450"
"SP","35","39905","Poloni","5.592"
"SP","35","40002","Pompéia","20.171"
"SP","35","40101","Pongaí","3.395"
"SP","35","40200","Pontal","37.526"
"SP","35","40259","Pontalinda","4.129"
"SP","35","40309","Pontes Gestal","2.332"
"SP","35","40408","Populina","4.154"
"SP","35","40507","Porangaba","9.634"
"SP","35","40606","Porto Feliz","59.306"
"SP","35","40705","Porto Ferreira","52.551"
"SP","35","40754","Potim","20.342"
"SP","35","40804","Potirendaba","20.227"
"SP","35","40853","Pracinha","2.581"
"SP","35","40903","Pradópolis","17.035"
"SP","35","41000","Praia Grande","344.834"
"SP","35","41059","Pratânia","5.127"
"SP","35","41109","Presidente Alves","3.819"
"SP","35","41208","Presidente Bernardes","14.371"
"SP","35","41307","Presidente Epitácio","38.992"
"SP","35","41406","Presidente Prudente","226.692"
"SP","35","41505","Presidente Venceslau","35.039"
"SP","35","41604","Promissão","35.142"
"SP","35","41653","Quadra","3.341"
"SP","35","41703","Quatá","12.849"
"SP","35","41802","Queiroz","3.274"
"SP","35","41901","Queluz","9.387"
"SP","35","42008","Quintana","7.043"
"SP","35","42107","Rafard","9.333"
"SP","35","42206","Rancharia","28.569"
"SP","35","42305","Redenção da Serra","3.726"
"SP","35","42404","Regente Feijó","20.151"
"SP","35","42503","Reginópolis","7.632"
"SP","35","42602","Registro","63.034"
"SP","35","42701","Restinga","6.440"
"SP","35","42800","Ribeira","3.085"
"SP","35","42909","Ribeirão Bonito","11.004"
"SP","35","43006","Ribeirão Branco","18.494"
"SP","35","43105","Ribeirão Corrente","4.638"
"SP","35","43204","Ribeirão do Sul","4.667"
"SP","35","43238","Ribeirão dos Índios","1.999"
"SP","35","43253","Ribeirão Grande","7.348"
"SP","35","43303","Ribeirão Pires","116.174"
"SP","35","43402","Ribeirão Preto","702.739"
"SP","35","43501","Riversul","5.604"
"SP","35","43600","Rifaina","3.958"
"SP","35","43709","Rincão","8.731"
"SP","35","43808","Rinópolis","9.251"
"SP","35","43907","Rio Claro","206.950"
"SP","35","44004","Rio das Pedras","31.503"
"SP","35","44103","Rio Grande da Serra","45.183"
"SP","35","44202","Riolândia","10.358"
"SP","35","44251","Rosana","17.237"
"SP","35","44301","Roseira","10.787"
"SP","35","44400","Rubiácea","2.680"
"SP","35","44509","Rubinéia","3.837"
"SP","35","44608","Sabino","5.112"
"SP","35","44707","Sagres","2.467"
"SP","35","44806","Sales","6.468"
"SP","35","44905","Sales Oliveira","11.420"
"SP","35","45001","Salesópolis","15.289"
"SP","35","45100","Salmourão","4.758"
"SP","35","45159","Saltinho","8.353"
"SP","35","45209","Salto","141.988"
"SP","35","45308","Salto de Pirapora","44.921"
"SP","35","45407","Salto Grande","9.051"
"SP","35","45506","Sandovalina","3.657"
"SP","35","45605","Santa Adélia","14.018"
"SP","35","45704","Santa Albertina","6.388"
"SP","35","45803","Santa Bárbara d'Oeste","183.447"
"SP","35","46009","Santa Branca","13.441"
"SP","35","46108","Santa Clara d'Oeste","2.596"
"SP","35","46207","Santa Cruz da Conceição","4.179"
"SP","35","46256","Santa Cruz da Esperança","2.129"
"SP","35","46306","Santa Cruz das Palmeiras","28.861"
"SP","35","46405","Santa Cruz do Rio Pardo","46.105"
"SP","35","46504","Santa Ernestina","6.123"
"SP","35","46603","Santa Fé do Sul","34.762"
"SP","35","46702","Santa Gertrudes","23.721"
"SP","35","46801","Santa Isabel","56.635"
"SP","35","46900","Santa Lúcia","7.004"
"SP","35","47007","Santa Maria da Serra","5.753"
"SP","35","47106","Santa Mercedes","2.952"
"SP","35","47205","Santana da Ponte Pensa","1.669"
"SP","35","47304","Santana de Parnaíba","163.348"
"SP","35","47403","Santa Rita d'Oeste","2.736"
"SP","35","47502","Santa Rita do Passa Quatro","24.858"
"SP","35","47601","Santa Rosa de Viterbo","23.783"
"SP","35","47650","Santa Salete","1.644"
"SP","35","47700","Santo Anastácio","17.875"
"SP","35","47809","Santo André","776.640"
"SP","35","47908","Santo Antônio da Alegria","6.775"
"SP","35","48005","Santo Antônio de Posse","23.102"
"SP","35","48054","Santo Antônio do Aracanguá","8.322"
"SP","35","48104","Santo Antônio do Jardim","6.114"
"SP","35","48203","Santo Antônio do Pinhal","7.071"
"SP","35","48302","Santo Expedito","3.004"
"SP","35","48401","Santópolis do Aguapeí","3.899"
"SP","35","48500","Santos","414.029"
"SP","35","48609","São Bento do Sapucaí","11.427"
"SP","35","48708","São Bernardo do Campo","832.347"
"SP","35","48807","São Caetano do Sul","166.847"
"SP","35","48906","São Carlos","256.898"
"SP","35","49003","São Francisco","2.602"
"SP","35","49102","São João da Boa Vista","92.319"
"SP","35","49201","São João das Duas Pontes","2.569"
"SP","35","49250","São João de Iracema","1.843"
"SP","35","49300","São João do Pau d'Alho","2.226"
"SP","35","49409","São Joaquim da Barra","48.058"
"SP","35","49508","São José da Bela Vista","7.642"
"SP","35","49607","São José do Barreiro","4.313"
"SP","35","49706","São José do Rio Pardo","51.668"
"SP","35","49805","São José do Rio Preto","475.643"
"SP","35","49904","São José dos Campos","725.419"
"SP","35","49953","São Lourenço da Serra","15.992"
"SP","35","50001","São Luiz do Paraitinga","10.181"
"SP","35","50100","São Manuel","39.467"
"SP","35","50209","São Miguel Arcanjo","32.062"
"SP","35","50308","São Paulo","12.200.180"
"SP","35","50407","São Pedro","38.991"
"SP","35","50506","São Pedro do Turvo","7.155"
"SP","35","50605","São Roque","85.848"
"SP","35","50704","São Sebastião","87.939"
"SP","35","50803","São Sebastião da Grama","10.023"
"SP","35","50902","São Simão","13.374"
"SP","35","51009","São Vicente","334.632"
"SP","35","51108","Sarapuí","10.334"
"SP","35","51207","Sarutaiá","3.713"
"SP","35","51306","Sebastianópolis do Sul","3.184"
"SP","35","51405","Serra Azul","10.429"
"SP","35","51504","Serrana","44.495"
"SP","35","51603","Serra Negra","29.915"
"SP","35","51702","Sertãozinho","127.670"
"SP","35","51801","Sete Barras","13.694"
"SP","35","51900","Severínia","14.020"
"SP","35","52007","Silveiras","6.169"
"SP","35","52106","Socorro","40.323"
"SP","35","52205","Sorocaba","738.128"
"SP","35","52304","Sud Mennucci","6.997"
"SP","35","52403","Sumaré","294.128"
"SP","35","52502","Suzano","330.710"
"SP","35","52551","Suzanápolis","3.315"
"SP","35","52601","Tabapuã","11.323"
"SP","35","52700","Tabatinga","14.585"
"SP","35","52809","Taboão da Serra","283.419"
"SP","35","52908","Taciba","6.243"
"SP","35","53005","Taguaí","12.637"
"SP","35","53104","Taiaçu","5.677"
"SP","35","53203","Taiúva","6.549"
"SP","35","53302","Tambaú","21.475"
"SP","35","53401","Tanabi","25.370"
"SP","35","53500","Tapiraí","7.987"
"SP","35","53609","Tapiratiba","11.730"
"SP","35","53658","Taquaral","2.620"
"SP","35","53708","Taquaritinga","51.833"
"SP","35","53807","Taquarituba","24.366"
"SP","35","53856","Taquarivaí","7.057"
"SP","35","53906","Tarabai","6.535"
"SP","35","53955","Tarumã","14.899"
"SP","35","54003","Tatuí","122.991"
"SP","35","54102","Taubaté","311.912"
"SP","35","54201","Tejupá","4.139"
"SP","35","54300","Teodoro Sampaio","22.217"
"SP","35","54409","Terra Roxa","7.903"
"SP","35","54508","Tietê","38.336"
"SP","35","54607","Timburi","2.434"
"SP","35","54656","Torre de Pedra","2.044"
"SP","35","54706","Torrinha","9.303"
"SP","35","54755","Trabiju","1.729"
"SP","35","54805","Tremembé","51.489"
"SP","35","54904","Três Fronteiras","6.802"
"SP","35","54953","Tuiuti","6.831"
"SP","35","55000","Tupã","63.551"
"SP","35","55109","Tupi Paulista","15.839"
"SP","35","55208","Turiúba","1.798"
"SP","35","55307","Turmalina","1.689"
"SP","35","55356","Ubarana","5.365"
"SP","35","55406","Ubatuba","97.382"
"SP","35","55505","Ubirajara","5.124"
"SP","35","55604","Uchoa","10.067"
"SP","35","55703","União Paulista","1.535"
"SP","35","55802","Urânia","8.840"
"SP","35","55901","Uru","1.387"
"SP","35","56008","Urupês","13.540"
"SP","35","56107","Valentim Gentil","14.132"
"SP","35","56206","Valinhos","132.846"
"SP","35","56305","Valparaíso","23.775"
"SP","35","56354","Vargem","9.948"
"SP","35","56404","Vargem Grande do Sul","39.539"
"SP","35","56453","Vargem Grande Paulista","53.777"
"SP","35","56503","Várzea Paulista","125.054"
"SP","35","56602","Vera Cruz","10.194"
"SP","35","56701","Vinhedo","82.029"
"SP","35","56800","Viradouro","17.413"
"SP","35","56909","Vista Alegre do Alto","8.108"
"SP","35","56958","Vitória Brasil","1.796"
"SP","35","57006","Votorantim","137.319"
"SP","35","57105","Votuporanga","96.795"
"SP","35","57154","Zacarias","2.680"
"SP","35","57204","Chavantes","12.090"
"SP","35","57303","Estiva Gerbi","11.394"
"Fonte: IBGE. Diretoria de Pesquisas - DPE - Coordenação Técnica do Censo"
"Demográfico - CTD"
